"Index Name","Date","P/E","P/B","Div Yield %"
"NIFTY MIDCAP 150","18 Jan 2017","33.57","2.52","0.92"
"NIFTY MIDCAP 150","17 Jan 2017","33.36","2.51","0.93"
"NIFTY MIDCAP 150","16 Jan 2017","33.31","2.50","0.93"
"NIFTY MIDCAP 150","13 Jan 2017","33.21","2.49","0.93"
"NIFTY MIDCAP 150","12 Jan 2017","33.27","2.49","0.93"
"NIFTY MIDCAP 150","11 Jan 2017","33.25","2.49","0.93"
"NIFTY MIDCAP 150","10 Jan 2017","32.90","2.46","0.95"
"NIFTY MIDCAP 150","09 Jan 2017","32.70","2.45","0.95"
"NIFTY MIDCAP 150","06 Jan 2017","32.59","2.44","0.95"
"NIFTY MIDCAP 150","05 Jan 2017","32.68","2.45","0.95"
"NIFTY MIDCAP 150","04 Jan 2017","32.36","2.43","0.96"
"NIFTY MIDCAP 150","03 Jan 2017","32.34","2.42","0.96"
"NIFTY MIDCAP 150","02 Jan 2017","32.14","2.41","0.97"
"NIFTY MIDCAP 150","30 Dec 2016","31.81","2.38","0.98"
"NIFTY MIDCAP 150","29 Dec 2016","31.72","2.37","0.98"
"NIFTY MIDCAP 150","28 Dec 2016","31.26","2.34","0.99"
"NIFTY MIDCAP 150","27 Dec 2016","31.01","2.32","1.00"
"NIFTY MIDCAP 150","26 Dec 2016","30.55","2.29","1.02"
"NIFTY MIDCAP 150","23 Dec 2016","31.18","2.34","0.99"
"NIFTY MIDCAP 150","22 Dec 2016","31.28","2.34","0.99"
"NIFTY MIDCAP 150","21 Dec 2016","31.66","2.37","0.98"
"NIFTY MIDCAP 150","20 Dec 2016","31.58","2.37","0.98"
"NIFTY MIDCAP 150","19 Dec 2016","31.95","2.40","0.97"
"NIFTY MIDCAP 150","16 Dec 2016","31.96","2.41","0.97"
"NIFTY MIDCAP 150","15 Dec 2016","31.98","2.42","0.96"
"NIFTY MIDCAP 150","14 Dec 2016","31.94","2.41","0.97"
"NIFTY MIDCAP 150","13 Dec 2016","32.14","2.43","0.96"
"NIFTY MIDCAP 150","12 Dec 2016","32.25","2.44","0.96"
"NIFTY MIDCAP 150","09 Dec 2016","32.21","2.46","0.95"
"NIFTY MIDCAP 150","08 Dec 2016","32.07","2.45","0.95"
"NIFTY MIDCAP 150","07 Dec 2016","31.55","2.42","0.96"
"NIFTY MIDCAP 150","06 Dec 2016","31.75","2.43","0.96"
"NIFTY MIDCAP 150","05 Dec 2016","31.54","2.42","0.96"
"NIFTY MIDCAP 150","02 Dec 2016","31.39","2.41","0.97"
"NIFTY MIDCAP 150","01 Dec 2016","32.02","2.44","0.95"
"NIFTY MIDCAP 150","30 Nov 2016","32.45","2.47","0.94"
"NIFTY MIDCAP 150","29 Nov 2016","32.02","2.44","0.96"
"NIFTY MIDCAP 150","28 Nov 2016","31.77","2.42","0.96"
"NIFTY MIDCAP 150","25 Nov 2016","31.60","2.40","0.97"
"NIFTY MIDCAP 150","24 Nov 2016","31.48","2.34","0.98"
"NIFTY MIDCAP 150","23 Nov 2016","31.68","2.36","0.98"
"NIFTY MIDCAP 150","22 Nov 2016","31.51","2.34","0.99"
"NIFTY MIDCAP 150","21 Nov 2016","30.97","2.30","1.00"
"NIFTY MIDCAP 150","18 Nov 2016","31.74","2.36","0.98"
"NIFTY MIDCAP 150","17 Nov 2016","31.64","2.36","0.98"
"NIFTY MIDCAP 150","16 Nov 2016","31.71","2.37","0.97"
"NIFTY MIDCAP 150","15 Nov 2016","31.66","2.36","0.98"
"NIFTY MIDCAP 150","11 Nov 2016","33.15","2.46","0.96"
"NIFTY MIDCAP 150","10 Nov 2016","34.55","2.55","0.92"
"NIFTY MIDCAP 150","09 Nov 2016","34.13","2.50","0.94"
"NIFTY MIDCAP 150","08 Nov 2016","34.79","2.56","0.92"
"NIFTY MIDCAP 150","07 Nov 2016","36.80","2.55","0.92"
"NIFTY MIDCAP 150","04 Nov 2016","36.56","2.53","0.93"
"NIFTY MIDCAP 150","03 Nov 2016","37.14","2.58","0.91"
"NIFTY MIDCAP 150","02 Nov 2016","37.57","2.61","0.90"
"NIFTY MIDCAP 150","01 Nov 2016","38.72","2.64","0.89"
"NIFTY MIDCAP 150","30 Oct 2016","38.70","2.65","0.88"
"NIFTY MIDCAP 150","28 Oct 2016","38.44","2.63","0.89"
"NIFTY MIDCAP 150","27 Oct 2016","38.05","2.60","0.89"
"NIFTY MIDCAP 150","26 Oct 2016","38.32","2.62","0.88"
"NIFTY MIDCAP 150","25 Oct 2016","38.53","2.64","0.87"
"NIFTY MIDCAP 150","24 Oct 2016","38.23","2.64","0.87"
"NIFTY MIDCAP 150","21 Oct 2016","38.14","2.64","0.87"
"NIFTY MIDCAP 150","20 Oct 2016","38.13","2.63","0.88"
"NIFTY MIDCAP 150","19 Oct 2016","38.06","2.63","0.88"
"NIFTY MIDCAP 150","18 Oct 2016","37.99","2.62","0.88"
"NIFTY MIDCAP 150","17 Oct 2016","37.34","2.59","0.89"
"NIFTY MIDCAP 150","14 Oct 2016","37.84","2.62","0.89"
"NIFTY MIDCAP 150","13 Oct 2016","37.55","2.60","0.89"
"NIFTY MIDCAP 150","10 Oct 2016","38.07","2.63","0.88"
"NIFTY MIDCAP 150","07 Oct 2016","37.99","2.63","0.88"
"NIFTY MIDCAP 150","06 Oct 2016","38.05","2.63","0.88"
"NIFTY MIDCAP 150","05 Oct 2016","38.27","2.65","0.88"
"NIFTY MIDCAP 150","04 Oct 2016","38.24","2.63","0.88"
"NIFTY MIDCAP 150","03 Oct 2016","38.11","2.61","0.89"
"NIFTY MIDCAP 150","30 Sep 2016","37.34","2.55","0.91"
"NIFTY MIDCAP 150","29 Sep 2016","44.00","2.59","0.86"
"NIFTY MIDCAP 150","28 Sep 2016","45.11","2.68","0.83"
"NIFTY MIDCAP 150","27 Sep 2016","44.96","2.66","0.84"
"NIFTY MIDCAP 150","26 Sep 2016","44.65","2.67","0.84"
"NIFTY MIDCAP 150","23 Sep 2016","44.99","2.68","0.83"
"NIFTY MIDCAP 150","22 Sep 2016","44.88","2.68","0.83"
"NIFTY MIDCAP 150","21 Sep 2016","43.91","2.65","0.84"
"NIFTY MIDCAP 150","20 Sep 2016","43.93","2.64","0.84"
"NIFTY MIDCAP 150","19 Sep 2016","44.18","2.66","0.84"
"NIFTY MIDCAP 150","16 Sep 2016","43.97","2.64","0.84"
"NIFTY MIDCAP 150","15 Sep 2016","43.98","2.65","0.83"
"NIFTY MIDCAP 150","14 Sep 2016","43.94","2.65","0.84"
"NIFTY MIDCAP 150","12 Sep 2016","43.42","2.62","0.85"
"NIFTY MIDCAP 150","09 Sep 2016","43.96","2.69","0.82"
"NIFTY MIDCAP 150","08 Sep 2016","44.23","2.70","0.82"
"NIFTY MIDCAP 150","07 Sep 2016","43.93","2.69","0.82"
"NIFTY MIDCAP 150","06 Sep 2016","43.77","2.69","0.83"
"NIFTY MIDCAP 150","02 Sep 2016","43.20","2.65","0.84"
"NIFTY MIDCAP 150","01 Sep 2016","42.98","2.64","0.84"
"NIFTY MIDCAP 150","31 Aug 2016","43.18","2.65","0.84"
"NIFTY MIDCAP 150","30 Aug 2016","43.09","2.65","0.84"
"NIFTY MIDCAP 150","29 Aug 2016","41.94","2.62","0.85"
"NIFTY MIDCAP 150","26 Aug 2016","41.75","2.61","0.86"
"NIFTY MIDCAP 150","25 Aug 2016","40.42","2.63","0.86"
"NIFTY MIDCAP 150","24 Aug 2016","40.50","2.64","0.86"
"NIFTY MIDCAP 150","23 Aug 2016","40.32","2.62","0.86"
"NIFTY MIDCAP 150","22 Aug 2016","38.13","2.63","0.86"
"NIFTY MIDCAP 150","19 Aug 2016","38.37","2.64","0.86"
"NIFTY MIDCAP 150","18 Aug 2016","38.11","2.63","0.86"
"NIFTY MIDCAP 150","17 Aug 2016","37.77","2.60","0.87"
"NIFTY MIDCAP 150","16 Aug 2016","37.58","2.59","0.87"
"NIFTY MIDCAP 150","12 Aug 2016","37.41","2.58","0.88"
"NIFTY MIDCAP 150","11 Aug 2016","37.29","2.56","0.88"
"NIFTY MIDCAP 150","10 Aug 2016","37.26","2.57","0.88"
"NIFTY MIDCAP 150","09 Aug 2016","37.66","2.60","0.88"
"NIFTY MIDCAP 150","08 Aug 2016","37.78","2.61","0.87"
"NIFTY MIDCAP 150","05 Aug 2016","37.59","2.60","0.88"
"NIFTY MIDCAP 150","04 Aug 2016","37.01","2.56","0.89"
"NIFTY MIDCAP 150","03 Aug 2016","36.79","2.54","0.90"
"NIFTY MIDCAP 150","02 Aug 2016","37.25","2.57","0.89"
"NIFTY MIDCAP 150","01 Aug 2016","37.47","2.59","0.88"
"NIFTY MIDCAP 150","29 Jul 2016","37.31","2.58","0.88"
"NIFTY MIDCAP 150","28 Jul 2016","37.07","2.59","0.96"
"NIFTY MIDCAP 150","27 Jul 2016","37.14","2.57","0.96"
"NIFTY MIDCAP 150","26 Jul 2016","36.91","2.58","0.95"
"NIFTY MIDCAP 150","25 Jul 2016","37.16","2.54","1.01"
"NIFTY MIDCAP 150","22 Jul 2016","36.79","2.56","1.03"
"NIFTY MIDCAP 150","21 Jul 2016","36.42","2.53","1.04"
"NIFTY MIDCAP 150","20 Jul 2016","36.55","2.54","1.04"
"NIFTY MIDCAP 150","19 Jul 2016","36.13","2.51","1.05"
"NIFTY MIDCAP 150","18 Jul 2016","36.08","2.51","1.05"
"NIFTY MIDCAP 150","15 Jul 2016","36.28","2.52","1.05"
"NIFTY MIDCAP 150","14 Jul 2016","36.55","2.54","1.04"
"NIFTY MIDCAP 150","13 Jul 2016","36.36","2.53","1.04"
"NIFTY MIDCAP 150","12 Jul 2016","36.63","2.55","1.04"
"NIFTY MIDCAP 150","11 Jul 2016","36.54","2.54","1.04"
"NIFTY MIDCAP 150","08 Jul 2016","36.14","2.51","1.05"
"NIFTY MIDCAP 150","07 Jul 2016","36.23","2.52","1.05"
"NIFTY MIDCAP 150","05 Jul 2016","36.29","2.52","1.05"
"NIFTY MIDCAP 150","04 Jul 2016","36.32","2.52","1.04"
"NIFTY MIDCAP 150","01 Jul 2016","36.01","2.50","1.05"
"NIFTY MIDCAP 150","30 Jun 2016","35.71","2.48","1.06"
"NIFTY MIDCAP 150","29 Jun 2016","35.34","2.46","1.07"
"NIFTY MIDCAP 150","28 Jun 2016","34.95","2.43","1.09"
"NIFTY MIDCAP 150","27 Jun 2016","34.71","2.41","1.09"
"NIFTY MIDCAP 150","24 Jun 2016","34.38","2.39","1.10"
"NIFTY MIDCAP 150","23 Jun 2016","34.81","2.42","1.11"
"NIFTY MIDCAP 150","22 Jun 2016","34.79","2.42","1.11"
"NIFTY MIDCAP 150","21 Jun 2016","34.93","2.43","1.11"
"NIFTY MIDCAP 150","20 Jun 2016","34.83","2.42","1.11"
"NIFTY MIDCAP 150","17 Jun 2016","34.68","2.41","1.12"
"NIFTY MIDCAP 150","16 Jun 2016","34.58","2.40","1.12"
"NIFTY MIDCAP 150","15 Jun 2016","34.77","2.42","1.11"
"NIFTY MIDCAP 150","14 Jun 2016","34.57","2.40","1.12"
"NIFTY MIDCAP 150","13 Jun 2016","34.35","2.39","1.12"
"NIFTY MIDCAP 150","10 Jun 2016","34.58","2.40","1.12"
"NIFTY MIDCAP 150","09 Jun 2016","34.67","2.42","1.18"
"NIFTY MIDCAP 150","08 Jun 2016","34.74","2.42","1.18"
"NIFTY MIDCAP 150","07 Jun 2016","34.52","2.41","1.19"
"NIFTY MIDCAP 150","06 Jun 2016","34.25","2.39","1.19"
"NIFTY MIDCAP 150","03 Jun 2016","34.23","2.38","1.20"
"NIFTY MIDCAP 150","02 Jun 2016","34.48","2.39","1.19"
"NIFTY MIDCAP 150","01 Jun 2016","34.29","2.38","1.20"
"NIFTY MIDCAP 150","31 May 2016","33.37","2.38","1.19"
"NIFTY MIDCAP 150","30 May 2016","33.46","2.39","1.19"
"NIFTY MIDCAP 150","27 May 2016","32.15","2.37","1.20"
"NIFTY MIDCAP 150","26 May 2016","32.45","2.33","1.22"
"NIFTY MIDCAP 150","25 May 2016","30.69","2.30","1.23"
"NIFTY MIDCAP 150","24 May 2016","30.61","2.28","1.24"
"NIFTY MIDCAP 150","23 May 2016","29.36","2.29","1.24"
"NIFTY MIDCAP 150","20 May 2016","29.31","2.29","1.24"
"NIFTY MIDCAP 150","19 May 2016","29.53","2.30","1.23"
"NIFTY MIDCAP 150","18 May 2016","30.20","2.34","1.21"
"NIFTY MIDCAP 150","17 May 2016","29.59","2.33","1.22"
"NIFTY MIDCAP 150","16 May 2016","29.41","2.32","1.22"
"NIFTY MIDCAP 150","13 May 2016","28.71","2.32","1.22"
"NIFTY MIDCAP 150","12 May 2016","28.73","2.32","1.22"
"NIFTY MIDCAP 150","11 May 2016","28.51","2.31","1.23"
"NIFTY MIDCAP 150","10 May 2016","28.11","2.31","1.23"
"NIFTY MIDCAP 150","09 May 2016","28.14","2.31","1.23"
"NIFTY MIDCAP 150","06 May 2016","27.94","2.28","1.24"
"NIFTY MIDCAP 150","05 May 2016","27.90","2.28","1.25"
"NIFTY MIDCAP 150","04 May 2016","28.46","2.29","1.24"
"NIFTY MIDCAP 150","03 May 2016","27.76","2.31","1.23"
"NIFTY MIDCAP 150","02 May 2016","27.89","2.32","1.22"
"NIFTY MIDCAP 150","29 Apr 2016","27.88","2.31","1.23"
"NIFTY MIDCAP 150","28 Apr 2016","28.13","2.31","1.23"
"NIFTY MIDCAP 150","27 Apr 2016","28.48","2.34","1.22"
"NIFTY MIDCAP 150","26 Apr 2016","28.49","2.34","1.22"
"NIFTY MIDCAP 150","25 Apr 2016","28.25","2.32","1.23"
"NIFTY MIDCAP 150","22 Apr 2016","28.33","2.32","1.22"
"NIFTY MIDCAP 150","21 Apr 2016","28.36","2.32","1.22"
"NIFTY MIDCAP 150","20 Apr 2016","28.60","2.34","1.21"
"NIFTY MIDCAP 150","18 Apr 2016","28.44","2.33","1.22"
"NIFTY MIDCAP 150","13 Apr 2016","28.10","2.30","1.23"
"NIFTY MIDCAP 150","12 Apr 2016","27.76","2.27","1.25"
"NIFTY MIDCAP 150","11 Apr 2016","27.49","2.25","1.26"
"NIFTY MIDCAP 150","08 Apr 2016","27.25","2.23","1.27"
"NIFTY MIDCAP 150","07 Apr 2016","27.09","2.22","1.27"
"NIFTY MIDCAP 150","06 Apr 2016","27.26","2.23","1.27"
"NIFTY MIDCAP 150","05 Apr 2016","27.13","2.22","1.27"
"NIFTY MIDCAP 150","04 Apr 2016","27.56","2.26","1.25"
"NIFTY MIDCAP 150","01 Apr 2016","27.45","2.25","1.26"
